PolicyId,AgeConducteur,SexeConducteur,StatutMatrimonial,BonusMalus,FrequencePaiement,CodeProfession,AgeVehicule,ClasseVehicule,PuissanceVehicule,CarburantVehicule,UsageVehicule,Garage,Region,PrimeCommerciale
90154860.100a,31.0,M,null,90.0,Monthly,null,21.0,Cheapest,P10,Regular,Private+trip to office,Opened collective parking,Center,359.9947449120998
90126352.101b,40.0,M,Cohabiting,135.0,Half-yearly,Public employee,5.0,Cheaper,P13,Diesel,Private+trip to office,Closed zbox,Center,547.9562397401737
90128110.101b,18.0,M,Married,96.0,Half-yearly,Private employee,37.0,Cheaper,P12,Diesel,Private+trip to office,Closed zbox,Center,542.1781431531515
90179840.100a,32.0,M,null,59.0,Half-yearly,null,11.0,Affordable cars,P13,Diesel,Private+trip to office,Street,Center,652.7778048171066
90132027.100b,40.0,M,null,132.0,Half-yearly,null,6.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,Center,571.0723979913189
90186758.100a,18.0,M,null,102.0,Half-yearly,null,29.0,Cheaper,P11,Diesel,Private+trip to office,Closed collective parking,Center,827.9870010486503
30200199.100a,18.0,F,Single,104.0,Monthly,Private employee,41.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Paris area,962.279191902884
90108639.100b,20.0,F,Cohabiting,99.0,Half-yearly,Private employee,47.0,Cheapest,P5,Regular,Private+trip to office,Closed collective parking,Center,330.3875499579184
90176259.100a,24.0,F,null,90.0,Annual,null,39.0,Cheapest,P9,Regular,Professional,Opened collective parking,Center,349.01108804534226
90128654.101a,31.0,M,Cohabiting,55.0,Half-yearly,Private employee,8.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,568.0481902630597
90117993.102b,48.0,M,Cohabiting,130.0,Half-yearly,Public employee,23.0,Cheap,P13,Diesel,Private+trip to office,Closed collective parking,Center,567.1690800022625
90148884.100b,25.0,F,null,55.0,Annual,null,6.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,South West,590.5809034008311
90125553.101a,31.0,F,Cohabiting,73.0,Half-yearly,Private employee,13.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,349.18515213565206
90158042.100a,37.0,M,null,100.0,Monthly,null,20.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Headquarters,348.8507251880652
40200187.100a,23.0,M,Married,60.00000000000001,Half-yearly,Private employee,17.0,Affordable cars,P14,Diesel,Private+trip to office,Closed collective parking,Paris area,334.50745213510345
90132879.100c,21.0,M,null,69.0,Annual,null,13.0,Cheaper,P11,Diesel,Private+trip to office,Closed collective parking,Center,698.2870778530465
90158833.100a,18.0,M,null,116.0,Half-yearly,null,36.0,Cheapest,P10,Regular,Private+trip to office,Street,Headquarters,523.3663086077096
30200257.10b,43.0,M,Cohabiting,122.0,Half-yearly,Public employee,13.0,Affordable cars,P16,Regular,Private+trip to office,Closed zbox,Paris area,879.5429880022166
90173983.100a,20.0,M,null,98.0,Half-yearly,null,37.0,Affordable cars,P13,Diesel,Private+trip to office,Opened collective parking,Center,679.4955566293372
90104959.101a,38.0,F,Cohabiting,55.0,Annual,Private employee,9.0,Cheaper,P11,Regular,Private+trip to office,Closed collective parking,Headquarters,431.5459343353976
90148930.100a,34.0,F,null,65.0,Half-yearly,null,11.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,South West,553.5801826434166
90193952.100a,35.0,F,null,55.0,Half-yearly,null,8.0,Cheap,P12,Diesel,Private+trip to office,Closed zbox,Paris area,515.3390402342565
40100217.10a,38.0,F,Cohabiting,55.0,Annual,Other,14.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Paris area,332.4224412407072
90104160.10a,37.0,M,Cohabiting,57.0,Half-yearly,Private employee,25.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,312.7441278800312
70200126.100a,24.0,F,Widowed,55.0,Half-yearly,Public employee,10.0,Cheapest,P10,Regular,Private+trip to office,Opened collective parking,Center,597.1296337072188
90133761.102a,30.0,F,null,69.0,Half-yearly,null,14.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,312.7903329563569
90112231.100b,43.0,M,Cohabiting,118.0,Half-yearly,Public employee,16.0,Affordable cars,P15,Regular,Private+trip to office,Closed zbox,Headquarters,311.10059900660707
90168768.100a,18.0,M,null,89.0,Half-yearly,null,27.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Paris area,998.6245993872884
30200196.10a,20.0,M,Cohabiting,95.0,Half-yearly,Private employee,12.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,946.1797214205628
90159674.101a,23.0,M,null,59.0,Monthly,null,10.0,Cheaper,P12,Regular,Private+trip to office,Opened collective parking,Center,497.1739213516005
90155190.100a,37.0,M,null,55.0,Annual,null,9.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,512.7283513105903
80200765.101a,41.0,F,Married,149.0,Half-yearly,Private employee,11.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,652.2111058691452
90185430.100a,33.0,M,null,55.0,Annual,null,13.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Headquarters,555.289502871665
90128820.100a,40.0,M,Cohabiting,138.0,Half-yearly,Private employee,11.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,Center,545.342021397412
90149407.100a,18.0,M,null,116.0,Monthly,null,37.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Center,964.399858743378
90135138.100a,18.0,M,null,98.0,Annual,null,70.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,288.45751023877494
90154904.101b,33.0,M,null,56.0,Half-yearly,null,15.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,465.2927924040067
90127766.101b,53.0,M,Cohabiting,125.0,Monthly,Private employee,16.0,Cheap,P12,Regular,Private+trip to office,Closed zbox,Center,542.5465283834412
90168934.100c,30.0,F,null,55.0,Annual,null,5.0,Cheap,P9,Regular,Private+trip to office,Street,Paris area,495.4178518123923
90182972.100a,39.0,M,null,77.0,Half-yearly,null,11.0,Cheaper,P12,Regular,Private+trip to office,Opened collective parking,Center,679.9806941768715
90146692.100a,46.0,F,null,153.0,Half-yearly,null,13.0,Affordable cars,P13,Diesel,Private+trip to office,Opened collective parking,Center,421.335829915172
90144592.100a,34.0,M,null,55.0,Annual,null,10.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,South West,545.5148463873875
90194370.100c,24.0,M,null,65.0,Half-yearly,null,13.0,Cheap,P12,Regular,Private+trip to office,Closed zbox,Headquarters,509.833233538316
90178002.100a,18.0,F,null,76.0,Half-yearly,null,46.0,Cheaper,P10,Regular,Private+trip to office,Street,South West,592.1100677994868
90104633.102a,29.0,F,Cohabiting,55.0,Annual,Private employee,9.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,363.5382378578364
1002665.100b,18.0,M,Cohabiting,103.0,Half-yearly,Public employee,43.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Headquarters,338.2346242535622
90135273.101b,22.0,F,null,94.0,Half-yearly,null,33.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,536.3570915884653
90145689.101a,28.0,M,null,90.0,Half-yearly,null,19.0,Cheapest,P8,Regular,Private+trip to office,Street,South West,474.4300649224757
90140055.100a,24.0,M,null,55.0,Half-yearly,null,29.0,Cheapest,P5,Regular,Private+trip to office,Opened collective parking,Center,213.59930443233557
90133627.101a,34.0,M,null,55.0,Annual,null,5.0,Affordable cars,P15,Regular,Private+trip to office,Closed zbox,Paris area,949.9054581356828
90109513.102a,27.0,F,Married,81.0,Half-yearly,Public employee,14.0,Cheapest,P11,Regular,Private+trip to office,Opened collective parking,Center,550.4231889793782
90108032.101a,51.0,M,Single,159.0,Half-yearly,Private employee,23.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Center,569.373808788246
90108074.101a,21.0,M,Widowed,110.0,Half-yearly,Private employee,50.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,460.67294353513614
1002509.100a,37.0,M,Divorced,55.0,Half-yearly,Public employee,7.0,Cheap,P14,Regular,Private+trip to office,Closed zbox,Headquarters,663.858058657133
90121568.101b,18.0,M,Cohabiting,116.0,Monthly,Public employee,41.0,Cheapest,P10,Regular,Private+trip to office,Street,Center,664.6400219832251
90170305.102a,18.0,F,null,109.0,Half-yearly,null,48.0,Cheapest,P5,Regular,Private+trip to office,Closed collective parking,Headquarters,300.7886964644775
90165149.100a,20.0,M,null,59.0,Annual,null,19.0,Cheaper,P10,Diesel,Private+trip to office,Street,Headquarters,348.8488736649656
90145951.100a,67.0,M,null,131.0,Half-yearly,null,21.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,South West,667.1057719464686
90149336.101a,26.0,M,null,81.0,Monthly,null,7.0,Cheaper,P11,Diesel,Private+trip to office,Closed collective parking,Center,735.5809532907949
90132967.100a,32.0,F,null,55.0,Annual,null,12.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Headquarters,323.0966034303209
90167147.100b,34.0,M,null,59.0,Half-yearly,null,13.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,560.5913410988122
90194069.101a,43.0,M,null,123.0,Half-yearly,null,9.0,Affordable cars,P12,Diesel,Private+trip to office,Closed zbox,Paris area,612.1444637060487
90152480.100b,19.0,M,null,95.0,Annual,null,7.0,Cheaper,P11,Diesel,Private+trip to office,Opened collective parking,Paris area,1198.9749640469472
90120966.101a,25.0,F,Cohabiting,81.0,Half-yearly,Private employee,16.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,463.2609470633577
90108255.101b,19.0,M,Cohabiting,122.0,Annual,Public employee,42.0,Cheaper,P11,Diesel,Private+trip to office,Opened collective parking,Center,1004.7902672268264
90194597.100b,35.0,M,null,138.0,Half-yearly,null,9.0,Expensive,P15,Regular,Private+trip to office,Street,Headquarters,1154.166370411423
90111173.101c,28.0,M,Cohabiting,55.0,Half-yearly,Retiree,5.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,Center,594.765662984854
90152848.100b,33.0,F,null,55.0,Annual,null,20.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,Center,163.56903761737166
90151157.100a,18.0,F,null,116.0,Half-yearly,null,37.0,Cheapest,P11,Regular,Private+trip to office,Opened collective parking,Center,482.4641116218965
90131671.101a,22.0,M,null,77.0,Monthly,null,12.0,Affordable cars,P13,Diesel,Private+trip to office,Closed collective parking,Center,835.7028432175305
90108480.101a,46.0,F,Cohabiting,125.0,Half-yearly,Private employee,19.0,Cheapest,P10,Regular,Private+trip to office,Closed zbox,Center,299.3015620398703
90113654.101a,22.0,F,Cohabiting,85.0,Annual,Private employee,38.0,Cheaper,P11,Diesel,Private+trip to office,Opened collective parking,Headquarters,620.5588230822752
90104222.101a,56.0,F,Cohabiting,135.0,Half-yearly,Public employee,19.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,333.5046479025734
90189156.100b,56.0,M,null,126.0,Annual,null,14.0,Cheap,P12,Diesel,Private+trip to office,Closed zbox,Center,680.407985179389
90105524.101b,26.0,F,Single,105.0,Monthly,Private employee,17.0,Affordable cars,P13,Regular,Private+trip to office,Opened collective parking,Center,733.7985075634784
90150441.100a,29.0,M,null,55.0,Annual,null,12.0,Cheap,P13,Regular,Private+trip to office,Closed collective parking,Center,422.7660452368771
90145899.100a,43.0,M,null,128.0,Annual,null,15.0,Cheaper,P10,Regular,Private+trip to office,Closed collective parking,South West,397.4351192211991
90119177.101a,32.0,M,Cohabiting,58.0,Monthly,Public employee,10.0,Cheap,P13,Diesel,Private+trip to office,Opened collective parking,Center,704.1198187368714
90105340.100d,18.0,M,Cohabiting,101.0,Half-yearly,Private employee,44.0,Cheaper,P9,Diesel,Private+trip to office,Closed zbox,Center,284.2696784784954
90113443.101d,22.0,F,Single,55.0,Monthly,Other,12.0,Cheaper,P10,Diesel,Private+trip to office,Opened collective parking,Headquarters,571.9470351207909
90134889.100b,20.0,M,null,87.0,Annual,null,35.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Paris area,484.4100599081342
90153329.100a,21.0,M,null,120.0,Monthly,null,34.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Center,1228.616729183192
90157114.100b,19.0,M,null,96.0,Half-yearly,null,29.0,Cheapest,P10,Diesel,Private+trip to office,Opened collective parking,South West,650.0283211952782
90104009.101a,22.0,M,Married,90.0,Half-yearly,Public employee,10.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,Center,1252.8620390096723
90154781.100a,24.0,M,null,62.99999999999999,Annual,null,8.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,552.1062061110092
90135241.100a,48.0,M,null,118.0,Annual,null,24.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,314.4087841218057
90127914.102b,27.0,F,Cohabiting,65.0,Half-yearly,Public employee,14.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,Center,479.0973235595888
90131270.100b,18.0,M,Single,65.0,Half-yearly,Other,13.0,Cheaper,P12,Regular,Private+trip to office,Street,Center,445.8549736932303
90161563.100a,23.0,M,null,120.0,Monthly,null,35.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Paris area,980.9263072740188
90160944.100a,53.0,F,null,122.0,Annual,null,15.0,Cheaper,P13,Diesel,Private+trip to office,Closed zbox,Headquarters,285.6696016138761
90170013.100a,47.0,M,null,111.0,Annual,null,18.0,Cheapest,P5,Regular,Private+trip to office,Closed zbox,Center,165.88195239770312
90147650.101a,41.0,M,null,134.0,Annual,null,12.0,Cheapest,P9,Diesel,Professional,Closed collective parking,South West,338.4044258925262
90105425.101a,36.0,F,Cohabiting,55.0,Annual,Private employee,6.0,Cheapest,P10,Diesel,Private+trip to office,Closed zbox,Center,565.8015529660051
90187776.101a,31.0,M,null,55.0,Annual,null,12.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,South West,583.9664427050769
90131455.100a,46.0,M,null,123.0,Half-yearly,null,29.0,Affordable cars,P13,Diesel,Private+trip to office,Closed collective parking,Paris area,443.1196583317145
1001956.100c,53.0,M,Married,127.0,Half-yearly,Private employee,14.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,362.69367871276114
90131625.101a,27.0,M,null,65.0,Half-yearly,null,13.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Center,546.8311346112746
90181854.100b,25.0,F,null,73.0,Half-yearly,null,5.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,612.9632044179998
90138542.100c,32.0,F,null,55.0,Annual,null,6.0,Cheaper,P9,Regular,Private+trip to office,Closed collective parking,Paris area,440.8119041471917
90104462.102a,31.0,F,Married,55.0,Half-yearly,Craftsman,21.0,Cheapest,P10,Regular,Private+trip to office,Street,Center,320.93078058648865
90156669.101a,28.0,M,null,65.0,Half-yearly,null,7.0,Cheap,P12,Diesel,Private+trip to office,Street,Center,848.3952304693988
90116475.101a,31.0,F,Cohabiting,60.00000000000001,Annual,Private employee,16.0,Cheapest,P10,Diesel,Private+trip to office,Closed zbox,Center,371.5601047449405
90104157.10b,36.0,M,Cohabiting,55.0,Half-yearly,Private employee,11.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,429.0677758737043
90167833.100a,28.0,M,null,64.0,Half-yearly,null,13.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Headquarters,481.66318649395856
90180098.100a,61.0,M,null,117.0,Annual,null,19.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Center,506.19307288624856
90182208.100a,18.0,F,null,114.0,Monthly,null,52.0,Cheapest,P8,Regular,Private+trip to office,Closed collective parking,Paris area,597.094101094313
90128890.101a,54.0,M,Single,139.0,Annual,Private employee,22.0,Cheap,P13,Diesel,Private+trip to office,Street,Center,612.1206700998954
90184110.101a,36.0,M,null,55.0,Half-yearly,null,5.0,Affordable cars,P16,Regular,Professional,Closed zbox,Headquarters,1092.2302890048054
90108297.101a,25.0,M,Cohabiting,69.0,Half-yearly,Private employee,14.0,Affordable cars,P13,Diesel,Private+trip to office,Opened collective parking,Center,355.9926681106997
90135409.100a,30.0,M,null,69.0,Half-yearly,null,17.0,Cheapest,P11,Regular,Private+trip to office,Street,Center,472.7945356435018
90131609.100a,31.0,F,null,55.0,Half-yearly,null,14.0,Cheapest,P8,Regular,Private+trip to office,Street,Center,392.4738260964876
90106924.10a,26.0,M,Single,106.0,Half-yearly,Public employee,46.0,Cheapest,P7,Regular,Private+trip to office,Closed zbox,Center,392.6876527807645
90154096.100b,69.0,M,null,140.0,Monthly,null,16.0,Cheap,P13,Diesel,Private+trip to office,Closed collective parking,Center,634.2618416618942
90159563.100a,23.0,F,null,61.99999999999999,Annual,null,8.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,Center,402.3983252229945
90140557.100a,26.0,F,null,55.0,Monthly,null,9.0,Cheaper,P9,Regular,Private+trip to office,Closed zbox,Center,352.28673369039666
90133970.103a,26.0,F,null,78.0,Half-yearly,null,15.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,531.6396748491361
90120153.101a,49.0,F,Cohabiting,124.0,Annual,Public employee,17.0,Cheapest,P10,Diesel,Private+trip to office,Opened collective parking,Center,503.5880885770476
90165380.100a,36.0,M,null,55.0,Annual,null,13.0,Affordable cars,P14,Regular,Private+trip to office,Opened collective parking,Headquarters,454.00196524427616
90125565.104a,34.0,M,Cohabiting,57.0,Half-yearly,Private employee,15.0,Cheapest,P10,Diesel,Private+trip to office,Street,Center,353.9459707206716
90174280.100b,18.0,F,null,110.0,Half-yearly,null,35.0,Cheapest,P7,Regular,Private+trip to office,Closed zbox,Center,626.636360865561
90181963.100c,45.0,M,null,134.0,Annual,null,11.0,Affordable cars,P14,Regular,Private+trip to office,Closed zbox,Headquarters,339.039665432797
1003491.100a,24.0,F,Cohabiting,70.0,Half-yearly,Private employee,21.0,Cheaper,P10,Regular,Private+trip to office,Closed zbox,Headquarters,209.803363350466
90113658.100b,24.0,M,Cohabiting,113.0,Half-yearly,Private employee,35.0,Cheaper,P11,Diesel,Private+trip to office,Closed collective parking,Center,750.0824111244137
